pair,count
"('ruth', 'write')",3
"('instead', 'make')",6
"('make', 'story')",3
"('choice', 'story')",3
"('allows', 'make')",4
"('allows', 'hard')",3
"('given', 'make')",6
"('chang', 'write')",3
"('hard', 'write')",3
"('individual', 'make')",4
"('anyone', 'make')",5
"('hard', 'individual')",6
"('anyone', 'choice')",4
"('need', 'ted')",3
"('even', 'ted')",3
"('know', 'true')",3
"('even', 'talk')",3
"('even', 'true')",4
"('give', 'like')",4
"('feel', 'give')",3
"('give', 'new')",3
"('give', 'others')",4
"('based', 'give')",4
"('outside', 'time')",3
"('get', 'others')",3
"('drifter', 'get')",3
"('fear', 'others')",3
"('based', 'fear')",3
"('drifter', 'fear')",5
"('come', 'reason')",7
"('come', 'others')",3
"('come', 'wow')",3
"('come', 'drifter')",3
"('something', 'thinking')",4
"('drifter', 'something')",3
"('like', 'others')",3
"('expectation', 'like')",3
"('drifter', 'like')",5
"('others', 'reason')",6
"('make', 'new')",4
"('based', 'others')",3
"('make', 'others')",7
"('choice', 'others')",8
"('drifter', 'others')",3
"('make', 'wow')",4
"('choice', 'wow')",5
"('based', 'make')",9
"('based', 'drifter')",3
"('choice', 'expectation')",3
"('make', 'outside')",4
"('choice', 'outside')",6
"('thank', 'wonderful')",3
"('dont', 'sometimes')",6
"('anything', 'dont')",4
"('anything', 'choice')",7
"('anything', 'going')",3
"('dont', 'listen')",3
"('didnt', 'dont')",5
"('away', 'choice')",5
"('choosing', 'philosophy')",3
"('choosing', 'dont')",6
"('choosing', 'law')",3
"('choosing', 'get')",3
"('dont', 'philosophy')",4
"('law', 'philosophy')",5
"('dont', 'law')",4
"('dont', 'funny')",3
"('get', 'law')",3
"('reading', 'time')",3
"('another', 'thank')",3
"('think', 'work')",6
"('im', 'work')",3
"('first', 'think')",4
"('reading', 'think')",4
"('first', 'see')",3
"('reading', 'see')",3
"('im', 'see')",5
"('another', 'part')",3
"('another', 'im')",6
"('im', 'part')",3
"('first', 'im')",5
"('way', 'well')",3
"('part', 'way')",4
"('choice', 'nature')",3
"('hard', 'nature')",3
"('solution', 'talk')",3
"('choice', 'solution')",3
"('ive', 'truly')",3
"('ever', 'truly')",3
"('ive', 'ted')",6
"('ive', 'talk')",6
"('ive', 'world')",4
"('ive', 'seen')",6
"('got', 'ive')",5
"('first', 'ive')",3
"('ted', 'world')",3
"('seen', 'ted')",5
"('talk', 'world')",3
"('seen', 'talk')",5
"('glad', 'talk')",3
"('got', 'talk')",3
"('first', 'world')",3
"('im', 'world')",3
"('first', 'thats')",3
"('ever', 'seen')",5
"('first', 'got')",4
"('got', 'im')",4
"('always', 'think')",5
"('choice', 'ought')",3
"('create', 'distinctive')",3
"('distinctive', 'power')",3
"('distinctive', 'space')",3
"('become', 'distinctive')",4
"('distinctive', 'reason')",4
"('distinctive', 'people')",3
"('choice', 'distinctive')",3
"('distinctive', 'hard')",3
"('power', 'space')",4
"('common', 'sense')",3
"('thank', 'watched')",4
"('life', 'watched')",4
"('matter', 'much')",3
"('matter', 'thank')",3
"('life', 'matter')",3
"('matter', 'would')",3
"('matter', 'way')",3
"('first', 'matter')",3
"('matter', 'wish')",3
"('matter', 'really')",4
"('hard', 'matter')",5
"('con', 'much')",3
"('much', 'pro')",3
"('something', 'video')",9
"('minute', 'video')",7
"('experience', 'video')",3
"('first', 'video')",5
"('con', 'thank')",3
"('thank', 'way')",5
"('pro', 'thank')",3
"('thank', 'wish')",3
"('alone', 'life')",3
"('alone', 'really')",3
"('life', 'turn')",4
"('choice', 'turn')",5
"('really', 'turn')",3
"('hard', 'turn')",3
"('con', 'life')",4
"('con', 'pro')",7
"('choice', 'con')",5
"('con', 'really')",4
"('con', 'hard')",3
"('minute', 'something')",3
"('pro', 'something')",3
"('first', 'something')",3
"('life', 'minute')",3
"('first', 'minute')",3
"('minute', 'really')",3
"('experience', 'life')",3
"('life', 'pro')",4
"('first', 'life')",6
"('experience', 'hard')",3
"('second', 'would')",3
"('second', 'way')",3
"('first', 'second')",7
"('hard', 'second')",3
"('helped', 'would')",3
"('first', 'would')",5
"('choice', 'pro')",6
"('pro', 'really')",4
"('hard', 'pro')",3
"('choice', 'first')",14
"('first', 'wish')",3
"('first', 'really')",7
"('first', 'hard')",8
"('choice', 'wisdom')",3
"('hard', 'wisdom')",4
"('hard', 'wish')",4
"('huge', 'im')",3
"('game', 'play')",3
"('game', 'im')",3
"('choosing', 'think')",4
"('said', 'think')",4
"('philosophy', 'said')",3
"('dont', 'said')",7
"('dont', 'everyone')",5
"('help', 'making')",5
"('get', 'making')",5
"('become', 'making')",5
"('create', 'ted')",3
"('reason', 'ted')",3
"('ruth', 'think')",5
"('ted', 'think')",4
"('ruth', 'ted')",5
"('power', 'ted')",3
"('decide', 'long')",3
"('long', 'really')",3
"('hard', 'long')",3
"('otherwise', 'video')",3
"('also', 'video')",4
"('doesnt', 'video')",4
"('new', 'video')",3
"('lot', 'video')",5
"('change', 'video')",3
"('go', 'video')",3
"('gave', 'lot')",3
"('change', 'gave')",3
"('decide', 'gave')",3
"('also', 'probably')",3
"('also', 'decide')",4
"('also', 'really')",8
"('also', 'go')",5
"('doesnt', 'life')",7
"('example', 'life')",3
"('life', 'new')",3
"('change', 'life')",4
"('doesnt', 'lot')",3
"('decide', 'doesnt')",5
"('doesnt', 'really')",8
"('doesnt', 'hard')",11
"('probably', 'would')",3
"('choice', 'probably')",4
"('probably', 'really')",3
"('hard', 'probably')",3
"('definitely', 'hard')",3
"('example', 'hard')",3
"('change', 'new')",3
"('decide', 'new')",3
"('hard', 'new')",5
"('lot', 'would')",5
"('decide', 'would')",4
"('go', 'would')",7
"('decide', 'lot')",4
"('go', 'lot')",4
"('breakfast', 'choice')",3
"('change', 'decide')",7
"('change', 'go')",3
"('coin', 'flipping')",3
"('give', 'want')",5
"('give', 'two')",3
"('actually', 'two')",3
"('actually', 'good')",4
"('time', 'two')",6
"('good', 'two')",6
"('alternative', 'time')",3
"('matter', 'value')",3
"('idea', 'value')",4
"('con', 'value')",3
"('got', 'value')",4
"('pro', 'value')",3
"('first', 'value')",4
"('idea', 'matter')",3
"('matter', 'want')",3
"('drifter', 'matter')",3
"('ive', 'spent')",3
"('really', 'spent')",3
"('ive', 'job')",3
"('come', 'job')",3
"('job', 'see')",5
"('become', 'come')",4
"('ive', 'year')",7
"('thought', 'year')",3
"('go', 'year')",8
"('amazing', 'thank')",6
"('going', 'thank')",4
"('decision', 'ive')",8
"('around', 'decision')",3
"('con', 'decision')",4
"('decision', 'got')",5
"('decision', 'pro')",4
"('decision', 'first')",7
"('decision', 'par')",5
"('decision', 'going')",5
"('many', 'thought')",3
"('got', 'many')",3
"('make', 'many')",4
"('come', 'ive')",4
"('ive', 'thought')",5
"('ive', 'see')",3
"('ive', 'make')",9
"('go', 'ive')",3
"('come', 'idea')",3
"('got', 'idea')",3
"('first', 'idea')",4
"('amazing', 'come')",4
"('career', 'come')",3
"('come', 'go')",3
"('con', 'talk')",3
"('career', 'talk')",3
"('pro', 'talk')",3
"('around', 'see')",3
"('around', 'make')",3
"('around', 'really')",4
"('around', 'drifter')",4
"('see', 'thought')",3
"('first', 'thought')",4
"('make', 'thought')",10
"('thought', 'wish')",3
"('really', 'thought')",4
"('go', 'thought')",4
"('con', 'want')",3
"('con', 'drifter')",3
"('make', 'stuff')",3
"('par', 'ruth')",3
"('amazing', 'make')",3
"('got', 'want')",7
"('pro', 'want')",3
"('drifter', 'want')",9
"('alternative', 'see')",3
"('go', 'see')",3
"('career', 'going')",4
"('career', 'go')",5
"('got', 'really')",5
"('go', 'got')",3
"('drifter', 'pro')",3
"('go', 'pro')",3
"('first', 'going')",3
"('alternative', 'first')",3
"('first', 'go')",5
"('knew', 'make')",3
"('go', 'going')",6
"('drifter', 'really')",5
"('people', 'problem')",7
"('gon', 'na')",5
"('deeply', 'good')",3
"('find', 'reason')",3
"('choice', 'ignorance')",3
"('hard', 'ignorance')",3
"('make', 'trying')",6
"('hard', 'trying')",4
"('choice', 'currently')",3
"('im', 'may')",3
"('hard', 'path')",7
"('choose', 'drifter')",5
"('drifter', 'im')",3
"('im', 'say')",3
"('say', 'video')",5
"('id', 'like')",5
"('choosing', 'even')",3
"('choosing', 'quite')",3
"('choosing', 'ive')",3
"('choosing', 'making')",5
"('choosing', 'right')",7
"('choosing', 'one')",8
"('ive', 'still')",3
"('even', 'quite')",3
"('even', 'ive')",3
"('even', 'making')",4
"('even', 'right')",4
"('even', 'got')",3
"('even', 'wrong')",5
"('ask', 'even')",3
"('making', 'quite')",3
"('choice', 'quite')",4
"('ive', 'making')",7
"('doesnt', 'ive')",3
"('feel', 'ive')",4
"('ive', 'right')",3
"('decided', 'ive')",4
"('ive', 'wrong')",3
"('heart', 'making')",4
"('making', 'thought')",6
"('doesnt', 'making')",6
"('making', 'second')",3
"('feel', 'making')",7
"('got', 'making')",4
"('making', 'wrong')",5
"('heart', 'one')",4
"('choice', 'heart')",9
"('doesnt', 'thought')",3
"('feel', 'thought')",4
"('right', 'thought')",4
"('choice', 'thought')",10
"('choice', 'similar')",3
"('doesnt', 'right')",4
"('doesnt', 'got')",3
"('doesnt', 'wrong')",3
"('feel', 'got')",4
"('feel', 'wrong')",5
"('decided', 'one')",3
"('got', 'wrong')",3
"('choice', 'wanted')",3
"('give', 'would')",4
"('answer', 'give')",4
"('give', 'really')",5
"('answer', 'lol')",3
"('lol', 'really')",3
"('mind', 'would')",3
"('mind', 'really')",3
"('like', 'trying')",4
"('choice', 'universe')",3
"('important', 'like')",6
"('best', 'ted')",12
"('people', 'thought')",6
"('empty', 'people')",3
"('one', 'put')",4
"('choice', 'parent')",3
"('choice', 'moving')",3
"('ive', 'love')",4
"('make', 'whole')",3
"('decided', 'make')",4
"('art', 'make')",5
"('money', 'year')",3
"('better', 'video')",6
"('better', 'thanks')",4
"('thing', 'understand')",5
"('thing', 'video')",5
"('thanks', 'thing')",3
"('best', 'understand')",3
"('create', 'give')",4
"('give', 'value')",4
"('right', 'value')",3
"('based', 'best')",6
"('best', 'go')",4
"('dont', 'year')",4
"('decision', 'others')",3
"('dont', 'thought')",5
"('dont', 'others')",5
"('dont', 'go')",6
"('thought', 'work')",3
"('reason', 'thought')",4
"('need', 'thought')",4
"('hard', 'thought')",7
"('go', 'work')",5
"('go', 'reason')",4
"('given', 'person')",3
"('given', 'want')",4
"('others', 'want')",3
"('want', 'wrong')",6
"('others', 'right')",4
"('one', 'others')",3
"('hard', 'others')",6
"('choice', 'line')",4
"('hard', 'line')",4
"('based', 'right')",4
"('go', 'right')",3
"('based', 'hard')",7
"('kind', 'make')",5
"('difficult', 'option')",3
"('difficult', 'par')",3
"('difficult', 'use')",3
"('difficult', 'right')",3
"('choosing', 'option')",7
"('option', 'two')",7
"('however', 'option')",3
"('choose', 'choosing')",10
"('choosing', 'par')",3
"('choosing', 'however')",3
"('choose', 'par')",3
"('choose', 'use')",3
"('choose', 'two')",9
"('right', 'two')",4
"('however', 'right')",3
"('always', 'back')",4
"('back', 'make')",8
"('back', 'big')",3
"('could', 'self')",3
"('help', 'self')",4
"('self', 'way')",4
"('best', 'great')",3
"('great', 'help')",4
"('great', 'look')",3
"('great', 'would')",3
"('great', 'way')",3
"('great', 'slave')",3
"('situation', 'video')",3
"('could', 'making')",5
"('making', 'would')",8
"('could', 'help')",3
"('could', 'instead')",3
"('could', 'u')",3
"('talk', 'u')",8
"('choice', 'without')",3
"('u', 'without')",3
"('outside', 'way')",3
"('help', 'look')",3
"('help', 'situation')",3
"('instead', 'would')",4
"('look', 'would')",4
"('look', 'situation')",3
"('situation', 'would')",3
"('choice', 'situation')",5
"('human', 'way')",3
"('human', 'make')",3
"('keep', 'video')",3
"('put', 'video')",3
"('part', 'video')",3
"('clear', 'video')",4
"('decision', 'everyone')",6
"('decision', 'part')",5
"('clear', 'decision')",3
"('everyone', 'someone')",3
"('different', 'everyone')",3
"('everyone', 'make')",5
"('keep', 'someone')",3
"('making', 'ted')",4
"('part', 'ted')",3
"('making', 'someone')",3
"('making', 'part')",4
"('clear', 'making')",3
"('part', 'talk')",5
"('clear', 'talk')",3
"('part', 'someone')",3
"('different', 'put')",3
"('make', 'part')",7
"('clear', 'make')",4
"('degree', 'im')",3
"('child', 'want')",3
"('want', 'world')",5
"('getting', 'im')",3
"('getting', 'world')",3
"('job', 'pay')",3
"('right', 'world')",3
"('im', 'pay')",3
"('get', 'im')",9
"('get', 'pay')",3
"('child', 'world')",3
"('get', 'world')",6
"('drifter', 'happy')",3
"('drifter', 'take')",3
"('dont', 'happy')",3
"('quite', 'time')",3
"('time', 'world')",3
"('concept', 'time')",3
"('get', 'video')",7
"('around', 'get')",3
"('allow', 'get')",3
"('get', 'ruth')",3
"('chang', 'get')",3
"('another', 'get')",3
"('quite', 'video')",4
"('simple', 'video')",3
"('dont', 'video')",13
"('video', 'want')",10
"('know', 'video')",6
"('another', 'video')",3
"('decision', 'quite')",4
"('quite', 'want')",4
"('make', 'quite')",5
"('quite', 'really')",3
"('decision', 'simple')",3
"('allow', 'decision')",3
"('decision', 'take')",6
"('decision', 'listen')",3
"('concept', 'decision')",3
"('dont', 'thank')",4
"('like', 'thank')",7
"('simple', 'take')",4
"('simple', 'want')",3
"('fear', 'making')",6
"('dont', 'fear')",11
"('fear', 'head')",3
"('allow', 'making')",3
"('dont', 'making')",11
"('making', 'take')",4
"('making', 'world')",5
"('like', 'making')",9
"('know', 'making')",11
"('chang', 'making')",4
"('another', 'making')",4
"('drifter', 'making')",5
"('around', 'world')",4
"('around', 'think')",4
"('around', 'know')",4
"('allow', 'world')",4
"('allow', 'like')",3
"('allow', 'want')",3
"('allow', 'make')",4
"('allow', 'really')",3
"('dont', 'world')",7
"('take', 'world')",3
"('like', 'world')",4
"('know', 'world')",3
"('really', 'world')",5
"('like', 'listen')",3
"('like', 'sound')",4
"('concept', 'like')",3
"('head', 'like')",3
"('chang', 'think')",3
"('drifter', 'think')",4
"('listen', 'want')",3
"('listen', 'make')",3
"('concept', 'know')",3
"('another', 'know')",6
"('know', 'try')",3
"('concept', 'make')",5
"('take', 'would')",5
"('betty', 'lolita')",4
"('lolita', 'marry')",3
"('betty', 'marry')",3
"('reason', 'video')",5
"('ive', 'think')",5
"('ive', 'reason')",5
"('ive', 'person')",3
"('hard', 'ive')",8
"('ability', 'hard')",3
"('ever', 'ruth')",3
"('didnt', 'life')",6
"('life', 'need')",4
"('ive', 'need')",3
"('making', 'need')",4
"('making', 'work')",4
"('didnt', 'make')",8
"('didnt', 'hard')",6
"('video', 'wouldnt')",3
"('best', 'philosopher')",3
"('glad', 'philosopher')",3
"('philosopher', 'video')",4
"('one', 'philosopher')",5
"('glad', 'one')",3
"('possible', 'thats')",3
"('better', 'neither')",4
"('life', 'people')",10
"('life', 'meaning')",3
"('people', 'without')",3
"('make', 'without')",4
"('meaning', 'people')",3
"('make', 'meaning')",3
"('lecture', 'one')",3
"('current', 'dont')",3
"('current', 'well')",3
"('current', 'want')",3
"('job', 'middle')",3
"('job', 'well')",3
"('job', 'think')",3
"('job', 'offer')",3
"('easy', 'video')",5
"('video', 'work')",3
"('dont', 'pay')",3
"('lot', 'pay')",3
"('choice', 'pay')",5
"('hard', 'pay')",4
"('like', 'salary')",3
"('choice', 'salary')",3
"('equal', 'fear')",3
"('equal', 'let')",3
"('equal', 'knowledge')",3
"('decide', 'equal')",4
"('answer', 'thing')",3
"('choice', 'middle')",4
"('fear', 'learn')",3
"('dont', 'learn')",4
"('learn', 'think')",3
"('learn', 'want')",4
"('know', 'learn')",3
"('choice', 'learn')",5
"('decide', 'learn')",3
"('hard', 'learn')",5
"('fear', 'well')",3
"('fear', 'let')",7
"('easy', 'well')",3
"('easy', 'work')",3
"('easy', 'think')",3
"('easy', 'thing')",3
"('easy', 'let')",4
"('easy', 'lot')",3
"('dont', 'learning')",3
"('learning', 'well')",3
"('learning', 'like')",4
"('learning', 'want')",4
"('come', 'think')",6
"('come', 'thing')",3
"('come', 'let')",3
"('come', 'decide')",4
"('change', 'dont')",7
"('thing', 'well')",5
"('let', 'well')",3
"('decide', 'well')",3
"('change', 'well')",4
"('know', 'work')",5
"('let', 'something')",5
"('decide', 'something')",4
"('let', 'like')",6
"('let', 'similar')",3
"('let', 'think')",4
"('knowledge', 'think')",4
"('change', 'think')",3
"('let', 'thing')",7
"('different', 'thing')",4
"('decide', 'thing')",3
"('opportunity', 'thing')",3
"('let', 'want')",6
"('offer', 'want')",3
"('opportunity', 'want')",3
"('know', 'let')",6
"('know', 'offer')",3
"('know', 'lot')",3
"('change', 'know')",5
"('let', 'lot')",3
"('decide', 'let')",8
"('choice', 'offer')",3
"('decide', 'different')",5
"('along', 'choice')",3
"('love', 'perel')",3
"('esther', 'love')",3
"('desire', 'got')",3
"('desire', 'inner')",3
"('choice', 'desire')",4
"('decision', 'doesnt')",10
"('actually', 'decision')",8
"('decision', 'inner')",5
"('doesnt', 'inner')",4
"('doesnt', 'first')",3
"('doesnt', 'make')",12
"('instead', 'really')",3
"('actually', 'first')",3
"('actually', 'really')",3
"('inner', 'way')",3
"('first', 'place')",3
"('place', 'really')",3
"('choice', 'eat')",3
"('first', 'inner')",3
"('inner', 'make')",3
"('choice', 'inner')",6
"('inner', 'really')",3
"('choose', 'school')",4
"('im', 'school')",6
"('better', 'course')",3
"('better', 'made')",4
"('decision', 'tough')",3
"('gon', 'good')",3
"('course', 'im')",3
"('course', 'good')",3
"('good', 'made')",4
"('im', 'na')",3
"('decision', 'na')",4
"('good', 'na')",4
"('decision', 'tear')",3
"('called', 'hard')",5
"('called', 'choice')",5
"('good', 'thank')",3
"('life', 'perfect')",3
"('answer', 'life')",5
"('life', 'situation')",4
"('chose', 'decision')",3
"('better', 'choosing')",5
"('better', 'difficult')",5
"('better', 'put')",4
"('better', 'must')",3
"('better', 'opportunity')",3
"('choosing', 'unknown')",3
"('choosing', 'like')",7
"('choosing', 'life')",5
"('choosing', 'thing')",4
"('choosing', 'instead')",3
"('choosing', 'would')",4
"('choosing', 'good')",7
"('choosing', 'u')",3
"('everything', 'often')",3
"('dont', 'often')",3
"('like', 'often')",4
"('life', 'often')",3
"('often', 'thing')",3
"('make', 'often')",4
"('choice', 'often')",3
"('hard', 'often')",3
"('everything', 'time')",5
"('bad', 'everything')",3
"('dont', 'everything')",3
"('everything', 'like')",6
"('everything', 'life')",3
"('everything', 'good')",3
"('bad', 'choose')",4
"('choose', 'unknown')",3
"('choose', 'instead')",4
"('choose', 'outcome')",3
"('alternative', 'choose')",3
"('opportunity', 'time')",3
"('time', 'u')",8
"('dont', 'number')",3
"('number', 'science')",3
"('like', 'number')",3
"('life', 'number')",3
"('make', 'number')",4
"('choice', 'number')",4
"('hard', 'number')",4
"('could', 'important')",3
"('dont', 'important')",3
"('important', 'thing')",5
"('important', 'would')",4
"('good', 'important')",4
"('hard', 'important')",4
"('difficult', 'dont')",6
"('difficult', 'example')",3
"('difficult', 'u')",3
"('bad', 'dont')",8
"('bad', 'put')",3
"('bad', 'would')",3
"('bad', 'good')",5
"('alternative', 'bad')",3
"('dont', 'summary')",3
"('make', 'summary')",3
"('choice', 'summary')",5
"('scientific', 'summary')",3
"('good', 'neither')",3
"('choice', 'neither')",3
"('hard', 'neither')",3
"('could', 'dont')",7
"('could', 'science')",3
"('could', 'word')",3
"('dont', 'unknown')",4
"('dont', 'science')",5
"('also', 'dont')",7
"('dont', 'example')",5
"('dont', 'word')",4
"('dont', 'scientific')",3
"('life', 'unknown')",4
"('make', 'unknown')",4
"('choice', 'unknown')",6
"('hard', 'unknown')",4
"('put', 'science')",3
"('put', 'would')",4
"('good', 'put')",4
"('put', 'u')",3
"('like', 'science')",5
"('also', 'science')",3
"('life', 'science')",4
"('science', 'thing')",3
"('person', 'science')",3
"('opportunity', 'science')",3
"('instead', 'like')",3
"('like', 'overall')",3
"('like', 'must')",4
"('life', 'try')",3
"('thing', 'word')",3
"('person', 'u')",4
"('good', 'overall')",3
"('make', 'overall')",3
"('choice', 'overall')",3
"('hard', 'overall')",3
"('example', 'make')",4
"('example', 'u')",4
"('make', 'word')",4
"('hard', 'try')",3
"('good', 'opportunity')",3
"('make', 'opportunity')",3
"('make', 'scientific')",6
"('alternative', 'opportunity')",3
"('id', 'im')",4
"('id', 'one')",4
"('im', 'thing')",8
"('interesting', 'talk')",5
"('beautiful', 'thank')",3
"('create', 'im')",3
"('im', 'reason')",6
"('im', 'taking')",5
"('hard', 'taking')",3
"('away', 'hard')",3
"('move', 'video')",3
"('good', 'move')",3
"('move', 'really')",3
"('two', 'year')",3
"('back', 'two')",3
"('city', 'two')",4
"('love', 'two')",3
"('video', 'whether')",3
"('love', 'video')",3
"('city', 'year')",3
"('ive', 'thing')",7
"('ive', 'whether')",3
"('good', 'ive')",4
"('back', 'put')",3
"('back', 'city')",3
"('really', 'watching')",3
"('perspective', 'thing')",3
"('thing', 'whether')",3
"('really', 'thing')",6
"('good', 'whether')",3
"('good', 'really')",11
"('love', 'really')",7
"('much', 'today')",3
"('thank', 'today')",5
"('could', 'much')",5
"('could', 'thank')",4
"('big', 'thank')",3
"('bad', 'need')",4
"('need', 'really')",6
"('choice', 'head')",3
"('came', 'video')",3
"('movie', 'nobody')",3
"('movie', 'mr')",3
"('arent', 'create')",3
"('arent', 'reason')",3
"('arent', 'person')",3
"('arent', 'choice')",4
"('arent', 'hard')",3
"('difficult', 'know')",3
"('example', 'know')",3
"('doesnt', 'understand')",3
"('better', 'thought')",5
"('better', 'problem')",5
"('decision', 'question')",3
"('decision', 'stuck')",3
"('making', 'people')",4
"('hand', 'making')",3
"('making', 'problem')",4
"('inner', 'making')",4
"('change', 'making')",3
"('knowing', 'people')",3
"('put', 'question')",4
"('dont', 'hand')",3
"('dont', 'problem')",7
"('people', 'put')",3
"('decide', 'put')",4
"('people', 'seeing')",3
"('decide', 'people')",4
"('choice', 'seeing')",3
"('isnt', 'want')",3
"('inner', 'want')",3
"('decide', 'isnt')",3
"('fear', 'unknown')",3
"('heart', 'life')",3
"('life', 'look')",3
"('heart', 'reason')",4
"('reason', 'unknown')",3
"('heart', 'want')",6
"('heart', 'make')",4
"('dont', 'heart')",3
"('look', 'want')",3
"('look', 'make')",7
"('dont', 'look')",5
"('drifter', 'way')",5
"('im', 'philosophy')",3
"('decision', 'trying')",3
"('long', 'make')",4
"('make', 'spend')",4
"('decision', 'long')",3
"('dont', 'easier')",3
"('choice', 'spend')",3
"('decision', 'easier')",3
"('better', 'friend')",3
"('friend', 'mom')",3
"('family', 'friend')",3
"('friend', 'go')",6
"('better', 'family')",4
"('better', 'stay')",3
"('mom', 'stay')",3
"('go', 'mom')",4
"('could', 'go')",3
"('situation', 'watched')",3
"('hard', 'societal')",3
"('hard', 'society')",4
"('lot', 'situation')",3
"('hard', 'situation')",5
"('choosing', 'give')",4
"('also', 'give')",3
"('give', 'life')",3
"('give', 'pressure')",3
"('choosing', 'sometimes')",3
"('know', 'sometimes')",3
"('others', 'sometimes')",3
"('good', 'sometimes')",4
"('life', 'whats')",4
"('make', 'whats')",4
"('hard', 'whats')",3
"('lead', 'make')",3
"('lead', 'pressure')",3
"('choice', 'lead')",5
"('hard', 'lead')",4
"('choosing', 'reason')",5
"('choosing', 'thats')",3
"('choosing', 'others')",3
"('choosing', 'part')",3
"('best', 'idea')",3
"('best', 'first')",4
"('hard', 'quite')",4
"('also', 'support')",4
"('reason', 'support')",5
"('life', 'support')",3
"('know', 'support')",4
"('good', 'support')",3
"('choice', 'support')",4
"('hard', 'support')",4
"('simple', 'thats')",3
"('first', 'simple')",3
"('hard', 'simple')",3
"('believe', 'first')",3
"('also', 'idea')",4
"('idea', 'reason')",4
"('idea', 'life')",3
"('idea', 'u')",3
"('idea', 'part')",3
"('also', 'thats')",3
"('also', 'know')",7
"('also', 'part')",6
"('first', 'reason')",5
"('good', 'thats')",4
"('life', 'others')",4
"('life', 'part')",5
"('life', 'trying')",3
"('know', 'part')",4
"('first', 'know')",7
"('first', 'u')",4
"('good', 'others')",3
"('good', 'part')",3
"('choice', 'part')",5
"('hard', 'part')",5
"('first', 'good')",5
"('choice', 'pressure')",5
"('hard', 'pressure')",4
"('idea', 'way')",4
"('feel', 'understand')",5
"('able', 'feel')",3
"('create', 'fear')",3
"('find', 'option')",3
"('find', 'making')",3
"('find', 'heart')",3
"('dont', 'find')",4
"('find', 'want')",5
"('find', 'know')",4
"('find', 'hard')",4
"('option', 'support')",3
"('option', 'thank')",5
"('option', 'working')",3
"('choose', 'thank')",4
"('choose', 'heart')",3
"('thank', 'two')",3
"('making', 'two')",3
"('life', 'two')",5
"('reason', 'two')",5
"('path', 'really')",3
"('decision', 'support')",4
"('decision', 'equally')",5
"('decision', 'heart')",5
"('making', 'support')",3
"('support', 'want')",3
"('right', 'support')",3
"('heart', 'thank')",3
"('path', 'thank')",3
"('heart', 'talk')",3
"('heart', 'know')",3
"('heart', 'path')",3
"('hard', 'heart')",3
"('dont', 'path')",6
"('changing', 'dont')",4
"('path', 'want')",5
"('know', 'path')",3
"('changing', 'know')",3
"('good', 'path')",4
"('good', 'turn')",4
"('leave', 'make')",4
"('back', 'money')",3
"('also', 'money')",3
"('mom', 'money')",3
"('dad', 'money')",3
"('friend', 'money')",3
"('im', 'money')",5
"('go', 'money')",5
"('big', 'let')",4
"('big', 'im')",3
"('keep', 'life')",3
"('im', 'keep')",3
"('go', 'keep')",3
"('cause', 'make')",3
"('back', 'let')",4
"('back', 'im')",3
"('let', 'waste')",3
"('also', 'cant')",5
"('also', 'parent')",3
"('also', 'im')",6
"('let', 'life')",6
"('friend', 'life')",3
"('country', 'life')",3
"('enough', 'let')",3
"('dad', 'mom')",5
"('make', 'mom')",3
"('im', 'mom')",3
"('dad', 'make')",3
"('dad', 'im')",4
"('dad', 'go')",3
"('cant', 'let')",4
"('let', 'make')",11
"('im', 'let')",4
"('go', 'let')",5
"('im', 'stress')",3
"('make', 'parent')",3
"('friend', 'im')",3
"('go', 'told')",3
"('go', 'im')",7
"('second', 'time')",3
"('become', 'chose')",3
"('chose', 'lawyer')",3
"('chose', 'like')",3
"('chose', 'want')",3
"('chose', 'make')",4
"('agency', 'value')",6
"('said', 'value')",3
"('less', 'value')",4
"('agency', 'equal')",3
"('agency', 'like')",3
"('agency', 'reason')",5
"('agency', 'want')",4
"('agency', 'given')",3
"('agency', 'would')",4
"('agency', 'one')",5
"('agency', 'make')",5
"('like', 'two')",4
"('second', 'two')",4
"('school', 'two')",3
"('less', 'two')",3
"('become', 'money')",3
"('become', 'second')",4
"('become', 'law')",3
"('lawyer', 'money')",3
"('money', 'philosopher')",3
"('money', 'school')",3
"('choice', 'ultimately')",3
"('could', 'lawyer')",3
"('lawyer', 'like')",3
"('lawyer', 'person')",3
"('lawyer', 'want')",5
"('law', 'lawyer')",5
"('lawyer', 'would')",4
"('lawyer', 'one')",3
"('lawyer', 'make')",4
"('could', 'school')",3
"('choice', 'personality')",3
"('might', 'said')",3
"('reason', 'said')",3
"('make', 'said')",5
"('like', 'second')",5
"('given', 'like')",4
"('law', 'like')",4
"('like', 'philosopher')",4
"('like', 'school')",4
"('hear', 'make')",3
"('message', 'reason')",3
"('reason', 'school')",3
"('less', 'reason')",3
"('law', 'person')",4
"('law', 'want')",4
"('philosopher', 'want')",3
"('school', 'want')",8
"('make', 'second')",6
"('law', 'would')",3
"('law', 'make')",3
"('choice', 'law')",3
"('school', 'would')",6
"('one', 'school')",4
"('less', 'one')",8
"('make', 'philosopher')",3
"('make', 'school')",5
"('head', 'option')",3
"('let', 'option')",3
"('dont', 'lawyer')",4
"('dont', 'great')",3
"('alternative', 'great')",3
"('dont', 'wish')",3
"('find', 'get')",3
"('find', 'let')",5
"('find', 'first')",3
"('decide', 'find')",3
